date,infected,dead,recovered,inactive,active,new,new_deaths,new_3,new_7,new_14,new_deaths_7,new_deaths_14,new_deaths_7_7
2021-03-08,1800970,45252,1494083,1539335,261635,6170.0,32.0,11533.666666666664,12759.285714285714,11316.928571428569,211.42857142857144,220.35714285714286,214.87755102040802
2021-03-09,1810924,45534,1503353,1548887,262037,9954.0,282.0,9899.333333333334,13047.428571428569,11577.214285714286,220.85714285714286,222.85714285714286,214.3061224489795
2021-03-10,1828184,45932,1507905,1553837,274347,17260.0,398.0,11128.0,13270.571428571431,11942.5,233.57142857142856,224.7142857142857,216.83673469387745
2021-03-11,1849229,46307,1516540,1562847,286382,21045.0,375.0,16086.333333333336,14098.428571428569,12578.428571428569,245.85714285714286,231.07142857142856,221.06122448979585
2021-03-12,1868004,46658,1530484,1577142,290862,18775.0,351.0,19026.666666666668,14519.285714285714,13095.285714285714,258.42857142857144,237.64285714285717,226.99999999999991
2021-03-13,1889053,47001,1546151,1593152,295901,21049.0,343.0,20289.666666666668,15403.857142857143,13734.5,272.42857142857144,240.5,236.12244897959167
2021-03-14,1906312,47111,1560227,1607338,298974,17259.0,110.0,19027.666666666668,15930.285714285714,14245.928571428569,270.14285714285717,240.2142857142857,244.67346938775498
2021-03-15,1917208,47139,1574455,1621594,295614,10896.0,28.0,16401.333333333332,16605.428571428572,14682.357142857143,269.57142857142856,240.5,252.97959183673458
2021-03-16,1931604,47511,1587164,1634675,296929,14396.0,372.0,14183.666666666664,17240.0,15143.714285714286,282.42857142857144,251.64285714285717,261.7755102040815
2021-03-17,1956656,47964,1593165,1641129,315527,25052.0,453.0,16781.333333333332,18353.14285714286,15811.857142857143,290.2857142857143,261.92857142857144,269.87755102040796
2021-03-18,1983934,48320,1603832,1652152,331782,27278.0,356.0,22242.0,19243.571428571428,16671.0,287.57142857142856,266.7142857142857,275.8367346938774
2021-03-19,2009932,48739,1620272,1669011,340921,25998.0,419.0,26109.33333333333,20275.428571428565,17397.35714285714,297.2857142857143,277.85714285714283,281.38775510204067
2021-03-20,2036337,49088,1640050,1689138,347199,26405.0,349.0,26560.33333333333,21040.571428571428,18222.214285714286,298.14285714285717,285.2857142857143,285.0612244897958
2021-03-21,2058186,49228,1656827,1706055,352131,21849.0,140.0,24750.66666666667,21696.285714285714,18813.285714285714,302.42857142857144,286.2857142857143,289.673469387755
2021-03-22,2072764,49293,1676008,1725301,347463,14578.0,65.0,20944.0,22222.285714285717,19413.85714285714,307.7142857142857,288.64285714285717,295.12244897959175
2021-03-23,2089505,49689,1693875,1743564,345941,16741.0,396.0,17722.666666666668,22557.285714285717,19898.64285714286,311.14285714285717,296.7857142857143,299.22448979591826
2021-03-24,2119483,50264,1707846,1758110,361373,29978.0,575.0,20432.33333333333,23261.0,20807.071428571428,328.57142857142856,309.42857142857144,304.6938775510203
2021-03-25,2153634,50784,1722856,1773640,379994,34151.0,520.0,26956.66666666667,24242.857142857138,21743.214285714286,352.0,319.7857142857143,313.8979591836734
2021-03-26,2188777,51227,1747223,1798450,390327,35143.0,443.0,33090.666666666664,25549.285714285717,22912.357142857138,355.42857142857144,326.35714285714283,322.204081632653
2021-03-27,2220534,51675,1775068,1826743,393791,31757.0,448.0,33683.666666666664,26313.857142857138,23677.214285714286,369.57142857142856,333.85714285714283,332.40816326530603
2021-03-28,2249787,51806,1798922,1850728,399059,29253.0,131.0,32051.0,27371.571428571428,24533.92857142857,368.28571428571433,335.35714285714283,341.8163265306121
2021-03-29,2266752,51854,1824431,1876285,390467,16965.0,48.0,25991.66666666667,27712.571428571428,24967.42857142857,365.8571428571428,336.7857142857143,350.1224489795917
2021-03-30,2287622,52315,1848199,1900514,387108,20870.0,461.0,22362.66666666667,28302.42857142857,25429.857142857138,375.1428571428572,343.14285714285717,359.2653061224488
2021-03-31,2320496,52968,1861925,1914893,405603,32874.0,653.0,23569.66666666667,28716.142857142862,25988.571428571428,386.28571428571433,357.42857142857144,367.51020408163254
2021-04-01,2355747,53589,1882179,1935768,419979,35251.0,621.0,29665.0,28873.285714285717,26558.071428571428,400.71428571428567,376.3571428571428,374.4693877551019
2021-04-02,2386293,54086,1911249,1965335,420958,30546.0,497.0,32890.333333333336,28216.571428571428,26882.92857142857,408.4285714285714,381.9285714285714,382.04081632653055
2021-04-03,2414366,54657,1945994,2000651,413715,28073.0,571.0,31290.0,27690.285714285717,27002.071428571428,426.0,397.78571428571433,390.1020408163264
2021-04-04,2437313,54861,1978433,2033294,404019,22947.0,204.0,27188.66666666667,26789.42857142857,27080.5,436.4285714285714,402.3571428571428,399.8367346938775
2021-04-05,2447215,54925,2009308,2064233,382982,9902.0,64.0,20307.33333333333,25780.42857142857,26746.5,438.71428571428567,402.28571428571433,410.2448979591837
2021-04-06,2455460,54985,2036577,2091562,363898,8245.0,60.0,13698.0,23976.857142857138,26139.642857142862,381.4285714285714,378.28571428571433,411.14285714285705
2021-04-07,2470370,55623,2054697,2110320,360050,14910.0,638.0,11019.0,21410.571428571428,25063.357142857138,379.28571428571433,382.78571428571433,410.14285714285705
2021-04-08,2498257,56577,2076504,2133081,365176,27887.0,954.0,17014.0,20358.571428571428,24615.92857142857,426.8571428571428,413.78571428571433,413.8775510204081
2021-04-09,2526744,57345,2107776,2165121,361623,28487.0,768.0,23761.33333333333,20064.428571428565,24140.5,465.57142857142856,437.0,422.04081632653055
2021-04-10,2551600,58094,2143065,2201159,350441,24856.0,749.0,27076.66666666667,19604.85714285714,23647.571428571428,491.0,458.5,431.3265306122448
2021-04-11,2573303,58339,2171301,2229640,343663,21703.0,245.0,25015.33333333333,19427.14285714286,23108.285714285717,496.8571428571428,466.6428571428572,439.95918367346917
2021-04-12,2585316,58400,2197782,2256182,329134,12013.0,61.0,19524.0,19728.714285714286,22754.571428571428,496.4285714285714,467.57142857142856,448.2040816326529
2021-04-13,2598543,59044,2219655,2278699,319844,13227.0,644.0,15647.666666666664,20440.428571428565,22208.642857142862,579.8571428571429,480.6428571428572,476.55102040816297
2021-04-14,2619826,59847,2229801,2289648,330178,21283.0,803.0,15507.666666666664,21350.85714285714,21380.714285714286,603.4285714285714,491.3571428571428,508.5714285714284
2021-04-15,2640956,60529,2238638,2299167,341789,21130.0,682.0,18546.666666666668,20385.571428571428,20372.071428571428,564.5714285714286,495.71428571428567,528.2448979591835
2021-04-16,2658803,61124,2255232,2316356,342447,17847.0,595.0,20086.666666666668,18865.571428571428,19465.0,539.8571428571429,502.71428571428567,538.8571428571428
2021-04-17,2674566,61740,2285221,2346961,327605,15763.0,616.0,18246.666666666668,17566.571428571428,18585.714285714286,520.8571428571429,505.9285714285714,543.1224489795917
2021-04-18,2686719,61947,2311145,2373092,313627,12153.0,207.0,15254.333333333336,16202.285714285714,17814.714285714286,515.4285714285714,506.1428571428572,545.7755102040817
2021-04-19,2694002,62048,2334978,2397026,296976,7283.0,101.0,11733.0,15526.571428571431,17627.64285714286,521.1428571428571,508.78571428571433,549.3061224489795
2021-04-20,2703248,62649,2354652,2417301,285947,9246.0,601.0,9560.666666666666,14957.857142857143,17699.14285714286,515.0,547.4285714285714,540.0408163265305
2021-04-21,2717174,63389,2366230,2429619,287555,13926.0,740.0,10151.666666666666,13906.857142857143,17628.85714285714,506.0,554.7142857142857,526.1224489795917
2021-04-22,2729936,64083,2380787,2444870,285066,12762.0,694.0,11978.0,12711.428571428569,16548.5,507.71428571428567,536.1428571428571,517.9999999999999
2021-04-23,2740794,64622,2401457,2466079,274715,10858.0,539.0,12515.333333333336,11713.0,15289.285714285714,499.71428571428567,519.7857142857143,512.2653061224488
2021-04-24,2750299,65135,2422659,2487794,262505,9505.0,513.0,11041.666666666664,10819.0,14192.785714285714,485.0,502.9285714285714,507.1428571428569
2021-04-25,2757518,65328,2439412,2504740,252778,7219.0,193.0,9194.0,10114.142857142857,13158.214285714286,483.0,499.21428571428567,502.51020408163237
2021-04-26,2760969,65350,2455055,2520405,240564,3451.0,22.0,6725.0,9566.714285714286,12546.642857142857,471.71428571428567,496.4285714285714,495.44897959183646
2021-04-27,2766678,65810,2467036,2532846,233832,5709.0,460.0,5459.666666666667,9061.42857142857,12009.642857142857,451.57142857142856,483.28571428571433,486.3877551020405
2021-04-28,2775573,66446,2473974,2540420,235153,8895.0,636.0,6018.333333333332,8342.714285714286,11124.785714285714,436.71428571428567,471.3571428571428,476.4897959183672
2021-04-29,2784000,66987,2483780,2550767,233233,8427.0,541.0,7677.0,7723.428571428572,10217.42857142857,414.8571428571428,461.28571428571433,463.224489795918
2021-04-30,2790796,67416,2496810,2564226,226570,6796.0,429.0,8039.333333333332,7143.142857142857,9428.07142857143,399.1428571428572,449.4285714285714,448.85714285714255
2021-05-01,2797265,67839,2510858,2578697,218568,6469.0,423.0,7230.666666666668,6709.428571428572,8764.214285714286,386.28571428571433,435.6428571428572,434.755102040816
2021-05-02,2801877,67983,2520968,2588951,212926,4612.0,144.0,5959.0,6337.0,8225.57142857143,379.28571428571433,431.1428571428572,419.93877551020375
2021-05-03,2804402,68020,2529844,2597864,206538,2525.0,37.0,4535.333333333333,6204.714285714284,7885.714285714284,381.4285714285714,426.57142857142856,407.0408163265303
2021-05-04,2806698,68048,2536931,2604979,201719,2296.0,28.0,3144.333333333333,5717.142857142857,7389.285714285716,319.7142857142857,385.6428571428572,388.20408163265273
2021-05-05,2810594,68397,2540684,2609081,201513,3896.0,349.0,2905.666666666666,5003.0,6672.857142857143,278.7142857142857,357.71428571428567,365.63265306122423
2021-05-06,2817025,68907,2546751,2615658,201367,6431.0,510.0,4207.666666666667,4717.857142857143,6220.642857142857,274.2857142857143,344.57142857142856,345.5510204081629
2021-05-07,2823072,69360,2555059,2624419,198653,6047.0,453.0,5458.0,4610.857142857143,5877.0,277.7142857142857,338.42857142857144,328.20408163265273
2021-05-08,2827837,69781,2563079,2632860,194977,4765.0,421.0,5747.666666666668,4367.428571428572,5538.428571428572,277.42857142857144,331.85714285714283,312.65306122448953
2021-05-09,2831689,69928,2569501,2639429,192260,3852.0,147.0,4888.0,4258.857142857143,5297.928571428572,277.85714285714283,328.57142857142856,298.1632653061221
2021-05-10,2833721,69950,2576034,2645984,187737,2032.0,22.0,3549.666666666666,4188.428571428572,5196.571428571428,275.7142857142857,328.57142857142856,283.0612244897956
2021-05-11,2836819,70269,2580245,2650514,186305,3098.0,319.0,2994.0,4303.0,5010.071428571428,317.2857142857143,318.5,282.7142857142854
2021-05-12,2841074,70612,2582519,2653131,187943,4255.0,343.0,3128.333333333333,4354.285714285715,4678.642857142857,316.42857142857144,297.57142857142856,288.10204081632617
2021-05-13,2844804,70954,2584751,2655705,189099,3730.0,342.0,3694.333333333334,3968.4285714285716,4343.142857142857,292.42857142857144,283.35714285714283,290.69387755102014
2021-05-14,2848092,71243,2589277,2660520,187572,3288.0,289.0,3757.666666666666,3574.285714285714,4092.571428571429,269.0,273.35714285714283,289.4489795918365
2021-05-15,2850988,71541,2595635,2667176,183812,2896.0,298.0,3304.666666666666,3307.285714285714,3837.357142857143,251.42857142857144,264.42857142857144,285.73469387755074
2021-05-16,2853155,71596,2600974,2672570,180585,2167.0,55.0,2783.666666666666,3066.5714285714284,3662.714285714286,238.28571428571428,258.07142857142856,280.0816326530609
2021-05-17,2854264,71607,2605703,2677310,176954,1109.0,11.0,2057.333333333333,2934.714285714286,3561.5714285714284,236.7142857142857,256.2142857142857,274.5102040816323
2021-05-18,2855998,71852,2609216,2681068,174930,1734.0,245.0,1670.0,2739.857142857143,3521.4285714285716,226.14285714285717,271.7142857142857,261.48979591836707
2021-05-19,2858342,72181,2610932,2683113,175229,2344.0,329.0,1729.0,2466.857142857143,3410.5714285714284,224.14285714285717,270.2857142857143,248.3061224489793
2021-05-20,2860428,72431,2614020,2686451,173977,2086.0,250.0,2054.6666666666665,2232.0,3100.214285714286,211.0,251.7142857142857,236.67346938775484
2021-05-21,2862107,72622,2618031,2690653,171454,1679.0,191.0,2036.333333333333,2002.142857142857,2788.214285714286,197.0,233.0,226.38775510204047
2021-05-22,2863623,72813,2621686,2694499,169124,1516.0,191.0,1760.333333333333,1805.0,2556.142857142857,181.7142857142857,216.57142857142856,216.42857142857116
2021-05-23,2864698,72859,2624724,2697583,167115,1075.0,46.0,1423.333333333333,1649.0,2357.785714285714,180.42857142857144,209.35714285714286,208.16326530612216
2021-05-24,2865257,72876,2627679,2700555,164702,559.0,17.0,1050.0,1570.428571428571,2252.5714285714284,181.28571428571428,209.0,200.2448979591834
2021-05-25,2866257,73027,2629626,2702653,163604,1000.0,151.0,878.0,1465.571428571429,2102.714285714286,167.85714285714286,197.0,191.91836734693848
2021-05-26,2867524,73236,2630581,2703817,163707,1267.0,209.0,942.0,1311.7142857142858,1889.2857142857144,150.71428571428572,187.42857142857144,181.42857142857116
2021-05-27,2868754,73371,2632484,2705855,162899,1230.0,135.0,1165.6666666666667,1189.4285714285713,1710.7142857142858,134.28571428571428,172.64285714285714,170.46938775510176
2021-05-28,2869700,73488,2634711,2708199,161501,946.0,117.0,1147.6666666666667,1084.7142857142858,1543.428571428571,123.71428571428572,160.35714285714286,159.99999999999972
2021-05-29,2870475,73613,2636675,2710288,160187,775.0,125.0,983.6666666666665,978.8571428571428,1391.928571428571,114.28571428571428,148.0,150.3673469387752
2021-05-30,2871054,73669,2638222,2711891,159163,579.0,56.0,766.6666666666665,908.0,1278.5,115.71428571428572,148.07142857142858,141.12244897959152
2021-05-31,2871387,73676,2639689,2713365,158022,333.0,7.0,562.3333333333334,875.7142857142858,1223.0714285714287,114.28571428571428,147.78571428571428,131.55102040816297
2021-06-01,2871975,73787,2640672,2714459,157516,588.0,111.0,500.0,816.8571428571429,1141.2142857142858,108.57142857142857,138.21428571428572,123.08163265306095
2021-06-02,2872639,73915,2641139,2715054,157585,664.0,128.0,528.3333333333334,730.7142857142858,1021.2142857142856,97.0,123.85714285714286,115.40816326530584
2021-06-03,2873211,74006,2642127,2716133,157078,572.0,91.0,608.0,636.7142857142858,913.0714285714287,90.71428571428572,112.5,109.18367346938746
2021-06-04,2873530,74032,2643313,2717345,156185,319.0,26.0,518.3333333333334,547.1428571428571,815.9285714285713,77.71428571428571,100.71428571428572,102.61224489795887
2021-06-05,2873945,74070,2644273,2718343,155602,415.0,38.0,435.33333333333326,495.71428571428567,737.2857142857142,65.28571428571429,89.7857142857143,95.61224489795887
2021-06-06,2874257,74083,2645150,2719233,155024,312.0,13.0,348.66666666666674,457.57142857142856,682.7857142857142,59.14285714285714,87.42857142857143,87.53061224489765
2021-06-07,2874451,74091,2645877,2719968,154483,194.0,8.0,307.0,437.71428571428567,656.7142857142858,59.28571428571429,86.7857142857143,79.67346938775479
2021-06-08,2874851,74186,2646340,2720526,154325,400.0,95.0,302.0,410.8571428571428,613.8571428571429,57.0,82.78571428571429,72.3061224489793
2021-06-09,2875279,74294,2646647,2720941,154338,428.0,108.0,340.6666666666667,377.1428571428572,553.9285714285714,54.14285714285714,75.57142857142857,66.18367346938746
2021-06-10,2875661,74378,2647095,2721473,154188,382.0,84.0,403.33333333333326,350.0,493.3571428571428,53.14285714285714,71.92857142857143,60.81632653061193
2021-06-11,2876002,74446,2647688,2722134,153868,341.0,68.0,383.66666666666674,353.1428571428572,450.1428571428572,59.14285714285714,68.42857142857143,58.16326530612214
2021-06-12,2876241,74493,2648207,2722700,153541,239.0,47.0,320.6666666666667,328.0,411.8571428571428,60.42857142857143,62.85714285714285,57.469387755101735
2021-06-13,2876468,74504,2648504,2723008,153460,227.0,11.0,269.0,315.85714285714283,386.71428571428567,60.14285714285714,59.64285714285714,57.61224489795888
2021-06-14,2876608,74505,2648859,2723364,153244,140.0,1.0,202.0,308.14285714285717,372.9285714285714,59.14285714285714,59.214285714285715,57.59183673469357
2021-06-15,2876823,74557,2649080,2723637,153186,215.0,52.0,194.0,281.7142857142857,346.28571428571433,53.0,55.0,57.02040816326501
2021-06-16,2877064,74619,2649184,2723803,153261,241.0,62.0,198.66666666666663,255.0,316.07142857142856,46.42857142857143,50.28571428571429,55.918367346938474
2021-06-17,2877282,74665,2649535,2724200,153082,218.0,46.0,224.66666666666663,231.57142857142856,290.7857142857143,41.0,47.07142857142857,54.18367346938746
2021-06-18,2877472,74713,2649879,2724592,152880,190.0,48.0,216.33333333333331,210.0,281.57142857142856,38.142857142857146,48.64285714285714,51.18367346938746
2021-06-19,2877640,74754,2650194,2724948,152692,168.0,41.0,192.0,199.85714285714286,263.92857142857144,37.285714285714285,48.85714285714285,47.87755102040786
2021-06-20,2877773,74759,2650476,2725235,152538,133.0,5.0,163.66666666666666,186.42857142857144,251.14285714285717,36.42857142857143,48.28571428571429,44.489795918367044
2021-06-21,2877846,74760,2650648,2725408,152438,73.0,1.0,124.66666666666669,176.85714285714286,242.5,36.42857142857143,47.78571428571429,41.24489795918337
2021-06-22,2878034,74789,2650773,2725562,152472,188.0,29.0,131.33333333333334,173.0,227.35714285714286,33.142857142857146,43.07142857142857,38.40816326530582
2021-06-23,2878199,74824,2650839,2725663,152536,165.0,35.0,142.0,162.14285714285714,208.57142857142856,29.285714285714285,37.857142857142854,35.95918367346908
2021-06-24,2878346,74848,2651045,2725893,152453,147.0,24.0,166.66666666666666,152.0,191.78571428571428,26.142857142857146,33.57142857142857,33.83673469387725
2021-06-25,2878479,74884,2651209,2726093,152386,133.0,36.0,148.33333333333334,143.85714285714286,176.9285714285714,24.42857142857143,31.285714285714285,31.877551020407857
2021-06-26,2878579,74905,2651360,2726265,152314,100.0,21.0,126.66666666666669,134.14285714285714,167.0,21.571428571428577,29.42857142857143,29.632653061224193
2021-06-27,2878650,74910,2651522,2726432,152218,71.0,5.0,101.33333333333331,125.28571428571428,155.85714285714286,21.571428571428577,29.0,27.510204081632363
2021-06-28,2878702,74910,2651681,2726591,152111,52.0,0.0,74.33333333333333,122.28571428571428,149.57142857142858,21.428571428571427,28.92857142857143,25.367346938775214
2021-06-29,2878825,74936,2651759,2726695,152130,123.0,26.0,82.0,113.0,143.0,21.0,27.07142857142857,23.632653061224197
2021-06-30,2878929,74952,2651787,2726739,152190,104.0,16.0,93.0,104.28571428571428,133.21428571428572,18.285714285714285,23.785714285714285,22.061224489795624
2021-07-01,2879027,74975,2651787,2726762,152265,98.0,23.0,108.33333333333331,97.28571428571428,124.64285714285714,18.142857142857142,22.142857142857146,20.91836734693848
2021-07-02,2879123,74996,2652004,2727000,152123,96.0,21.0,99.33333333333331,92.0,117.92857142857143,16.0,20.214285714285715,19.71428571428542
2021-07-03,2879230,75014,2652072,2727086,152144,107.0,18.0,100.33333333333331,93.0,113.57142857142857,15.571428571428573,18.571428571428573,18.857142857142566
2021-07-04,2879284,75015,2652165,2727180,152104,54.0,1.0,85.66666666666667,90.57142857142857,107.92857142857143,15.0,18.285714285714285,17.918367346938485
2021-07-05,2879322,75016,2652228,2727244,152078,38.0,1.0,66.33333333333333,88.57142857142857,105.42857142857143,15.142857142857142,18.285714285714285,17.020408163265017
2021-07-06,2879418,75026,2652265,2727291,152127,96.0,10.0,62.66666666666666,84.71428571428571,98.85714285714286,12.857142857142858,16.928571428571427,15.857142857142565
2021-07-07,2879521,75043,2652293,2727336,152185,103.0,17.0,79.0,84.57142857142857,94.42857142857143,13.0,15.642857142857142,15.10204081632624
2021-07-08,2879614,75062,2652372,2727434,152180,93.0,19.0,97.33333333333331,83.85714285714286,90.57142857142857,12.428571428571427,15.285714285714285,14.285714285713995
2021-07-09,2879690,75079,2652409,2727488,152202,76.0,17.0,90.66666666666669,81.0,86.5,11.857142857142858,13.928571428571427,13.693877551020119
2021-07-10,2879776,75086,2652458,2727544,152232,86.0,7.0,85.0,78.0,85.5,10.285714285714286,12.928571428571427,12.938775510203795
2021-07-11,2879842,75087,2652505,2727592,152250,66.0,1.0,76.0,79.71428571428571,85.14285714285714,10.285714285714286,12.642857142857142,12.265306122448692
2021-07-12,2879886,75087,2652577,2727664,152222,44.0,0.0,65.33333333333333,80.57142857142857,84.57142857142857,10.142857142857142,12.642857142857142,11.551020408162978
2021-07-13,2879982,75100,2652604,2727704,152278,96.0,13.0,68.66666666666667,80.57142857142857,82.64285714285714,10.571428571428571,11.714285714285715,11.224489795918078
2021-07-14,2880068,75106,2652581,2727687,152381,86.0,6.0,75.33333333333333,78.14285714285714,81.35714285714286,9.0,11.0,10.653061224489507
2021-07-15,2880173,75118,2652655,2727773,152400,105.0,12.0,95.66666666666669,79.85714285714286,81.85714285714286,8.0,10.214285714285714,10.020408163265015
2021-07-16,2880266,75132,2652753,2727885,152381,93.0,14.0,94.66666666666669,82.28571428571429,81.64285714285714,7.571428571428571,9.714285714285714,9.408163265305832
2021-07-17,2880380,75139,2652951,2728090,152290,114.0,7.0,104.0,86.2857142857143,82.14285714285714,7.571428571428571,8.928571428571429,9.020408163265015
2021-07-18,2880449,75142,2652984,2728126,152323,69.0,3.0,92.0,86.7142857142857,83.21428571428571,7.857142857142858,9.071428571428571,8.673469387754812
2021-07-19,2880516,75142,2653034,2728176,152340,67.0,0.0,83.33333333333333,90.0,85.28571428571429,7.857142857142858,9.0,8.346938775509914
2021-07-20,2880620,75146,2652994,2728140,152480,104.0,4.0,80.0,91.14285714285714,85.85714285714286,6.571428571428571,8.571428571428571,7.775510204081343
2021-07-21,2880744,75149,2653025,2728174,152570,124.0,3.0,98.33333333333331,96.57142857142857,87.35714285714286,6.142857142857142,7.571428571428571,7.3673469387752215
2021-07-22,2880870,75158,2653088,2728246,152624,126.0,9.0,118.0,99.57142857142857,89.7142857142857,5.7142857142857135,6.857142857142858,7.040816326530321
2021-07-23,2880978,75162,2653172,2728334,152644,108.0,4.0,119.33333333333331,101.71428571428572,92.0,4.285714285714286,5.928571428571429,6.5714285714282825
2021-07-24,2881100,75168,2653221,2728389,152711,122.0,6.0,118.66666666666669,102.85714285714286,94.57142857142857,4.142857142857143,5.857142857142858,6.081632653060937
2021-07-25,2881182,75169,2653279,2728448,152734,82.0,1.0,104.0,104.71428571428572,95.71428571428572,3.8571428571428568,5.857142857142858,5.510204081632365
2021-07-26,2881256,75169,2653359,2728528,152728,74.0,0.0,92.66666666666669,105.71428571428572,97.85714285714286,3.8571428571428568,5.857142857142858,4.938775510203793
2021-07-27,2881362,75176,2653407,2728583,152779,106.0,7.0,87.33333333333331,106.0,98.57142857142857,4.285714285714286,5.428571428571429,4.612244897958894
2021-07-28,2881500,75179,2653446,2728625,152875,138.0,3.0,106.0,108.0,102.28571428571428,4.285714285714286,5.214285714285714,4.346938775509916
2021-07-29,2881667,75184,2653529,2728713,152954,167.0,5.0,137.0,113.85714285714286,106.71428571428572,3.7142857142857135,4.714285714285714,4.061224489795629
2021-07-30,2881820,75186,2653608,2728794,153026,153.0,2.0,152.66666666666666,120.28571428571428,111.0,3.4285714285714284,3.8571428571428568,3.9387755102037927
2021-07-31,2881973,75188,2653700,2728888,153085,153.0,2.0,157.66666666666666,124.71428571428572,113.78571428571428,2.8571428571428568,3.5,3.7551020408160376
2021-08-01,2882064,75188,2653807,2728995,153069,91.0,0.0,132.33333333333334,126.0,115.35714285714286,2.7142857142857144,3.2857142857142856,3.5918367346935884
2021-08-02,2882155,75188,2653900,2729088,153067,91.0,0.0,111.66666666666669,128.42857142857142,117.07142857142857,2.7142857142857144,3.2857142857142856,3.42857142857114
2021-08-03,2882319,75192,2653934,2729126,153193,164.0,4.0,115.33333333333331,136.71428571428572,121.35714285714286,2.2857142857142856,3.2857142857142856,3.1428571428568537
2021-08-04,2882483,75196,2653981,2729177,153306,164.0,4.0,139.66666666666666,140.42857142857142,124.21428571428572,2.4285714285714284,3.3571428571428568,2.8775510204078745
2021-08-05,2882659,75202,2654097,2729299,153360,176.0,6.0,168.0,141.71428571428572,127.78571428571428,2.571428571428572,3.1428571428571432,2.7142857142854253
2021-08-06,2882831,75208,2654224,2729432,153399,172.0,6.0,170.66666666666666,144.42857142857142,132.35714285714286,3.1428571428571432,3.2857142857142856,2.673469387754813
2021-08-07,2883012,75212,2654359,2729571,153441,181.0,4.0,176.33333333333337,148.42857142857142,136.57142857142858,3.4285714285714284,3.1428571428571432,2.7551020408160376
2021-08-08,2883134,75212,2654483,2729695,153439,122.0,0.0,158.33333333333334,152.85714285714286,139.42857142857142,3.4285714285714284,3.071428571428572,2.857142857142568
2021-08-09,2883198,75212,2654624,2729836,153362,64.0,0.0,122.33333333333331,149.0,138.71428571428572,3.4285714285714284,3.071428571428572,2.959183673469098
2021-08-10,2883398,75212,2654677,2729889,153509,200.0,0.0,128.66666666666666,154.14285714285714,145.42857142857142,2.8571428571428568,2.571428571428572,3.0408163265303227
2021-08-11,2883596,75216,2654751,2729967,153629,198.0,4.0,154.0,159.0,149.71428571428572,2.8571428571428568,2.642857142857143,3.1020408163262414
2021-08-12,2883819,75218,2654874,2730092,153727,223.0,2.0,207.0,165.71428571428572,153.71428571428572,2.2857142857142856,2.4285714285714284,3.0612244897956287
2021-08-13,2884015,75224,2655014,2730238,153777,196.0,6.0,205.66666666666663,169.14285714285714,156.78571428571428,2.2857142857142856,2.7142857142857144,2.938775510203792
2021-08-14,2884226,75226,2655183,2730409,153817,211.0,2.0,210.0,173.4285714285714,160.92857142857142,2.0,2.7142857142857144,2.7346938775507312
2021-08-15,2884374,75226,2655313,2730539,153835,148.0,0.0,185.0,177.14285714285714,165.0,2.0,2.7142857142857144,2.5306122448976702
2021-08-16,2884502,75226,2655441,2730667,153835,128.0,0.0,162.33333333333334,186.28571428571428,167.64285714285714,2.0,2.7142857142857144,2.326530612244609
2021-08-17,2884723,75233,2655543,2730776,153947,221.0,7.0,165.66666666666666,189.28571428571428,171.71428571428572,3.0,2.9285714285714284,2.346938775509915
2021-08-18,2884931,75234,2655588,2730822,154109,208.0,1.0,185.66666666666663,190.7142857142857,174.85714285714286,2.571428571428572,2.7142857142857144,2.3061224489793033
2021-08-19,2885128,75238,2655781,2731019,154109,197.0,4.0,208.66666666666663,187.0,176.35714285714286,2.8571428571428568,2.571428571428572,2.3877551020405283
2021-08-20,2885340,75242,2655891,2731133,154207,212.0,4.0,205.66666666666663,189.28571428571428,179.21428571428572,2.571428571428572,2.4285714285714284,2.42857142857114
2021-08-21,2885562,75243,2656018,2731261,154301,222.0,1.0,210.33333333333331,190.85714285714286,182.14285714285717,2.4285714285714284,2.2142857142857144,2.4897959183670584
2021-08-22,2885747,75243,2656143,2731386,154361,185.0,0.0,206.33333333333331,196.14285714285717,186.64285714285717,2.4285714285714284,2.2142857142857144,2.5510204081629766
2021-08-23,2885854,75243,2656317,2731560,154294,107.0,0.0,171.33333333333334,193.14285714285717,189.7142857142857,2.4285714285714284,2.2142857142857144,2.612244897958895
2021-08-24,2886087,75251,2656355,2731606,154481,233.0,8.0,175.0,194.85714285714286,192.07142857142856,2.571428571428572,2.7857142857142856,2.5510204081629766
2021-08-25,2886321,75256,2656342,2731598,154723,234.0,5.0,191.33333333333331,198.57142857142856,194.64285714285717,3.1428571428571432,2.8571428571428568,2.6326530612242007
2021-08-26,2886572,75259,2656507,2731766,154806,251.0,3.0,239.33333333333331,206.28571428571428,196.64285714285717,3.0,2.9285714285714284,2.6530612244895067
2021-08-27,2886830,75262,2656635,2731897,154933,258.0,3.0,247.66666666666663,212.85714285714286,201.07142857142856,2.8571428571428568,2.7142857142857144,2.6938775510201194
2021-08-28,2887120,75267,2656708,2731975,155145,290.0,5.0,266.3333333333333,222.57142857142856,206.7142857142857,3.4285714285714284,2.9285714285714284,2.8367346938772617
2021-08-29,2887324,75267,2656855,2732122,155202,204.0,0.0,250.66666666666663,225.28571428571428,210.7142857142857,3.4285714285714284,2.9285714285714284,2.9795918367344045
2021-08-30,2887475,75267,2657054,2732321,155154,151.0,0.0,215.0,231.57142857142856,212.35714285714286,3.4285714285714284,2.9285714285714284,3.1224489795915478
