region,date,new,infected,new_deaths,dead,new_recoveries,recovered,new_3,new_7,new_14,new_deaths_7,new_deaths_14,new_deaths_7_7
podkarpackie,2021-07-18,4,126595,0,4457,0,120781,4.666666666666667,4.0,3.0,1.1428571428571428,0.6428571428571429,0.7551020408163417
podkarpackie,2021-07-19,2,126597,0,4457,1,120782,4.333333333333333,4.0,3.071428571428572,1.1428571428571428,0.6428571428571429,0.8979591836734846
podkarpackie,2021-07-20,2,126599,1,4458,3,120785,2.6666666666666665,4.0,2.9285714285714284,1.1428571428571428,0.7142857142857143,1.0204081632653217
podkarpackie,2021-07-21,3,126602,0,4458,4,120789,2.333333333333333,4.142857142857143,3.1428571428571432,1.1428571428571428,0.7142857142857143,1.142857142857158
podkarpackie,2021-07-22,4,126606,1,4459,3,120792,3.0,3.571428571428572,3.4285714285714284,0.42857142857142855,0.7857142857142857,1.0408163265306276
podkarpackie,2021-07-23,2,126608,0,4459,6,120798,3.0,3.4285714285714284,3.4285714285714284,0.42857142857142855,0.7857142857142857,0.9387755102040972
podkarpackie,2021-07-24,5,126613,0,4459,3,120801,3.6666666666666665,3.1428571428571432,3.5,0.2857142857142857,0.7142857142857143,0.8163265306122602
podkarpackie,2021-07-25,8,126621,0,4459,4,120805,5.0,3.7142857142857135,3.8571428571428568,0.2857142857142857,0.7142857142857143,0.6938775510204235
podkarpackie,2021-07-26,2,126623,0,4459,4,120809,5.0,3.7142857142857135,3.8571428571428568,0.2857142857142857,0.7142857142857143,0.5714285714285866
podkarpackie,2021-07-27,4,126627,0,4459,5,120814,4.666666666666667,4.0,4.0,0.14285714285714285,0.6428571428571429,0.4285714285714439
podkarpackie,2021-07-28,6,126633,0,4459,2,120816,4.0,4.428571428571429,4.285714285714286,0.14285714285714285,0.6428571428571429,0.285714285714301
podkarpackie,2021-07-29,21,126654,0,4459,6,120822,10.333333333333334,6.857142857142858,5.214285714285714,0.0,0.21428571428571427,0.22448979591838264
podkarpackie,2021-07-30,8,126662,0,4459,3,120825,11.666666666666664,7.7142857142857135,5.571428571428571,0.0,0.21428571428571427,0.16326530612246426
podkarpackie,2021-07-31,7,126669,0,4459,4,120829,12.0,8.0,5.571428571428571,0.0,0.14285714285714285,0.122448979591852
podkarpackie,2021-08-01,11,126680,0,4459,2,120831,8.666666666666666,8.428571428571429,6.071428571428571,0.0,0.14285714285714285,0.08163265306123978
podkarpackie,2021-08-02,5,126685,0,4459,5,120836,7.666666666666668,8.857142857142858,6.2857142857142865,0.0,0.14285714285714285,0.040816326530627535
podkarpackie,2021-08-03,10,126695,2,4461,2,120838,8.666666666666666,9.714285714285714,6.857142857142858,0.2857142857142857,0.21428571428571427,0.06122448979593365
podkarpackie,2021-08-04,9,126704,1,4462,1,120839,8.0,10.142857142857142,7.2857142857142865,0.42857142857142855,0.2857142857142857,0.1020408163265459
podkarpackie,2021-08-05,6,126710,0,4462,6,120845,8.333333333333334,8.0,7.428571428571429,0.42857142857142855,0.21428571428571427,0.16326530612246426
podkarpackie,2021-08-06,11,126721,0,4462,10,120855,8.666666666666666,8.428571428571429,8.071428571428571,0.42857142857142855,0.21428571428571427,0.22448979591838264
podkarpackie,2021-08-07,9,126730,0,4462,12,120867,8.666666666666666,8.714285714285714,8.357142857142858,0.42857142857142855,0.21428571428571427,0.285714285714301
podkarpackie,2021-08-08,8,126738,0,4462,6,120873,9.333333333333334,8.285714285714286,8.357142857142858,0.42857142857142855,0.21428571428571427,0.3469387755102193
podkarpackie,2021-08-09,4,126742,0,4462,13,120886,7.0,8.142857142857142,8.5,0.42857142857142855,0.21428571428571427,0.4081632653061377
podkarpackie,2021-08-10,13,126755,0,4462,14,120900,8.333333333333334,8.571428571428571,9.142857142857142,0.14285714285714285,0.21428571428571427,0.3877551020408316
podkarpackie,2021-08-11,14,126769,1,4463,6,120906,10.333333333333334,9.285714285714286,9.714285714285714,0.14285714285714285,0.2857142857142857,0.3469387755102193
podkarpackie,2021-08-12,14,126783,0,4463,9,120915,13.666666666666664,10.428571428571429,9.214285714285714,0.14285714285714285,0.2857142857142857,0.3061224489796071
podkarpackie,2021-08-13,13,126796,1,4464,9,120924,13.666666666666664,10.714285714285714,9.571428571428571,0.2857142857142857,0.35714285714285715,0.285714285714301
podkarpackie,2021-08-14,15,126811,0,4464,12,120936,14.0,11.571428571428573,10.142857142857142,0.2857142857142857,0.35714285714285715,0.2653061224489949
podkarpackie,2021-08-15,8,126819,0,4464,8,120944,12.0,11.571428571428573,9.928571428571429,0.2857142857142857,0.35714285714285715,0.2448979591836888
podkarpackie,2021-08-16,7,126826,0,4464,7,120951,10.0,12.0,10.071428571428571,0.2857142857142857,0.35714285714285715,0.22448979591838264
podkarpackie,2021-08-17,18,126844,0,4464,5,120956,11.0,12.714285714285715,10.642857142857142,0.2857142857142857,0.21428571428571427,0.2448979591836888
podkarpackie,2021-08-18,14,126858,0,4464,5,120961,13.0,12.714285714285715,11.0,0.14285714285714285,0.14285714285714285,0.2448979591836888
podkarpackie,2021-08-19,15,126873,0,4464,14,120975,15.666666666666664,12.857142857142858,11.642857142857142,0.14285714285714285,0.14285714285714285,0.2448979591836888
podkarpackie,2021-08-20,12,126885,0,4464,12,120987,13.666666666666664,12.714285714285715,11.714285714285715,0.0,0.14285714285714285,0.20408163265307652
podkarpackie,2021-08-21,14,126899,0,4464,13,121000,13.666666666666664,12.571428571428573,12.071428571428573,0.0,0.14285714285714285,0.16326530612246432
podkarpackie,2021-08-22,16,126915,0,4464,5,121005,14.0,13.714285714285715,12.642857142857142,0.0,0.14285714285714285,0.12244897959185208
podkarpackie,2021-08-23,13,126928,0,4464,17,121022,14.333333333333336,14.571428571428573,13.285714285714285,0.0,0.14285714285714285,0.08163265306123982
podkarpackie,2021-08-24,15,126943,0,4464,15,121037,14.666666666666664,14.142857142857142,13.428571428571427,0.0,0.14285714285714285,0.0408163265306276
podkarpackie,2021-08-25,22,126965,0,4464,5,121042,16.666666666666668,15.285714285714285,14.0,0.0,0.07142857142857142,0.020408163265321477
podkarpackie,2021-08-26,16,126981,0,4464,16,121058,17.666666666666668,15.428571428571427,14.142857142857142,0.0,0.07142857142857142,1.535279839767359e-14
podkarpackie,2021-08-27,24,127005,0,4464,17,121075,20.666666666666668,17.142857142857142,14.928571428571427,0.0,0.0,1.535279839767359e-14
podkarpackie,2021-08-28,16,127021,1,4465,17,121092,18.666666666666668,17.428571428571427,15.0,0.14285714285714285,0.07142857142857142,0.020408163265321477
podkarpackie,2021-08-29,15,127036,0,4465,11,121103,18.33333333333333,17.285714285714285,15.5,0.14285714285714285,0.07142857142857142,0.0408163265306276
podkarpackie,2021-08-30,14,127050,0,4465,12,121115,15.0,17.428571428571427,16.0,0.14285714285714285,0.07142857142857142,0.06122448979593372
podkarpackie,2021-08-31,16,127066,0,4465,11,121126,15.0,17.571428571428573,15.857142857142858,0.14285714285714285,0.07142857142857142,0.08163265306123982
podkarpackie,2021-09-01,28,127094,1,4466,15,121141,19.33333333333333,18.428571428571427,16.857142857142858,0.2857142857142857,0.14285714285714285,0.12244897959185208
podkarpackie,2021-09-02,17,127111,0,4466,16,121157,20.33333333333333,18.571428571428573,17.0,0.2857142857142857,0.14285714285714285,0.16326530612246432
podkarpackie,2021-09-03,26,127137,0,4466,28,121185,23.66666666666667,18.857142857142858,18.0,0.2857142857142857,0.14285714285714285,0.20408163265307652
podkarpackie,2021-09-04,22,127159,2,4468,11,121196,21.66666666666667,19.714285714285715,18.571428571428573,0.42857142857142855,0.2857142857142857,0.2448979591836888
podkarpackie,2021-09-05,25,127184,0,4468,24,121220,24.33333333333333,21.142857142857142,19.214285714285715,0.42857142857142855,0.2857142857142857,0.2857142857143011
podkarpackie,2021-09-06,20,127204,0,4468,13,121233,22.33333333333333,22.0,19.714285714285715,0.42857142857142855,0.2857142857142857,0.3265306122449133
podkarpackie,2021-09-07,26,127230,0,4468,13,121246,23.66666666666667,23.42857142857143,20.5,0.42857142857142855,0.2857142857142857,0.3673469387755256
podkarpackie,2021-09-08,35,127265,0,4468,11,121257,27.0,24.42857142857143,21.428571428571427,0.2857142857142857,0.2857142857142857,0.3673469387755256
podkarpackie,2021-09-09,45,127310,0,4468,21,121278,35.333333333333336,28.42857142857143,23.5,0.2857142857142857,0.2857142857142857,0.3673469387755256
podkarpackie,2021-09-10,31,127341,1,4469,32,121310,37.0,29.142857142857146,24.0,0.42857142857142855,0.35714285714285715,0.3877551020408316
podkarpackie,2021-09-11,35,127376,2,4471,17,121327,37.0,31.0,25.357142857142854,0.42857142857142855,0.42857142857142855,0.3877551020408316
podkarpackie,2021-09-12,33,127409,0,4471,31,121358,33.0,32.142857142857146,26.642857142857146,0.42857142857142855,0.42857142857142855,0.3877551020408316
podkarpackie,2021-09-13,18,127427,0,4471,18,121376,28.66666666666667,31.857142857142854,26.92857142857143,0.42857142857142855,0.42857142857142855,0.3877551020408316
podkarpackie,2021-09-14,32,127459,0,4471,23,121399,27.66666666666667,32.714285714285715,28.07142857142857,0.42857142857142855,0.42857142857142855,0.3877551020408316
podkarpackie,2021-09-15,59,127518,1,4472,11,121410,36.333333333333336,36.142857142857146,30.285714285714285,0.5714285714285714,0.42857142857142855,0.4285714285714439
podkarpackie,2021-09-16,47,127565,0,4472,33,121443,46.0,36.42857142857143,32.42857142857143,0.5714285714285714,0.42857142857142855,0.4693877551020562
podkarpackie,2021-09-17,60,127625,2,4474,33,121476,55.33333333333334,40.57142857142857,34.857142857142854,0.7142857142857143,0.5714285714285714,0.5102040816326684
podkarpackie,2021-09-18,52,127677,2,4476,38,121514,53.0,43.0,37.0,0.7142857142857143,0.5714285714285714,0.5510204081632807
podkarpackie,2021-09-19,38,127715,0,4476,34,121548,50.0,43.714285714285715,37.92857142857143,0.7142857142857143,0.5714285714285714,0.5918367346938929
podkarpackie,2021-09-20,24,127739,0,4476,37,121585,38.0,44.57142857142857,38.214285714285715,0.7142857142857143,0.5714285714285714,0.632653061224505
podkarpackie,2021-09-21,31,127770,0,4476,27,121612,31.0,44.42857142857143,38.57142857142857,0.7142857142857143,0.5714285714285714,0.6734693877551173
podkarpackie,2021-09-22,47,127817,0,4476,13,121625,34.0,42.714285714285715,39.42857142857143,0.5714285714285714,0.5714285714285714,0.6734693877551173
podkarpackie,2021-09-23,65,127882,0,4476,32,121657,47.66666666666666,45.28571428571429,40.857142857142854,0.5714285714285714,0.5714285714285714,0.6734693877551173
podkarpackie,2021-09-24,51,127933,4,4480,63,121720,54.33333333333334,44.0,42.285714285714285,0.8571428571428571,0.7857142857142857,0.6938775510204234
podkarpackie,2021-09-25,85,128018,2,4482,56,121776,67.0,48.714285714285715,45.85714285714285,0.8571428571428571,0.7857142857142857,0.7142857142857294
podkarpackie,2021-09-26,52,128070,0,4482,57,121833,62.66666666666666,50.714285714285715,47.214285714285715,0.8571428571428571,0.7857142857142857,0.7346938775510354
podkarpackie,2021-09-27,34,128104,0,4482,45,121878,57.0,52.14285714285714,48.35714285714285,0.8571428571428571,0.7857142857142857,0.7551020408163415
podkarpackie,2021-09-28,63,128167,1,4483,50,121928,49.66666666666666,56.714285714285715,50.57142857142857,1.0,0.8571428571428571,0.7959183673469538
podkarpackie,2021-09-29,67,128234,0,4483,24,121952,54.66666666666666,59.57142857142857,51.14285714285714,1.0,0.7857142857142857,0.8571428571428721
podkarpackie,2021-09-30,81,128315,5,4488,29,121981,70.33333333333333,61.85714285714285,53.57142857142857,1.7142857142857142,1.1428571428571428,1.0204081632653212
podkarpackie,2021-10-01,73,128388,0,4488,52,122033,73.66666666666667,65.0,54.5,1.1428571428571428,1.0,1.0612244897959335
podkarpackie,2021-10-02,57,128445,3,4491,57,122090,70.33333333333333,61.0,54.85714285714285,1.2857142857142858,1.0714285714285714,1.122448979591852
podkarpackie,2021-10-03,86,128531,0,4491,58,122148,72.0,65.85714285714286,58.28571428571429,1.2857142857142858,1.0714285714285714,1.1836734693877702
podkarpackie,2021-10-04,30,128561,0,4491,72,122220,57.66666666666666,65.28571428571429,58.714285714285715,1.2857142857142858,1.0714285714285714,1.2448979591836886
podkarpackie,2021-10-05,68,128629,5,4496,57,122277,61.33333333333334,66.0,61.35714285714285,1.8571428571428568,1.4285714285714286,1.3673469387755257
podkarpackie,2021-10-06,89,128718,6,4502,22,122299,62.33333333333334,69.14285714285714,64.35714285714286,2.7142857142857144,1.8571428571428568,1.6122448979591988
podkarpackie,2021-10-07,130,128848,1,4503,66,122365,95.66666666666669,76.14285714285714,69.0,2.142857142857143,1.9285714285714288,1.6734693877551172
podkarpackie,2021-10-08,72,128920,1,4504,65,122430,97.0,76.0,70.5,2.2857142857142856,1.7142857142857142,1.8367346938775664
podkarpackie,2021-10-09,81,129001,1,4505,75,122505,94.33333333333331,79.42857142857143,70.21428571428571,2.0,1.6428571428571428,1.9387755102040969
podkarpackie,2021-10-10,77,129078,0,4505,60,122565,76.66666666666667,78.14285714285714,72.0,2.0,1.6428571428571428,2.0408163265306274
podkarpackie,2021-10-11,31,129109,0,4505,69,122634,63.0,78.28571428571429,71.78571428571429,2.0,1.6428571428571428,2.1428571428571583
podkarpackie,2021-10-12,78,129187,4,4509,70,122704,62.0,79.71428571428571,72.85714285714286,1.8571428571428568,1.8571428571428568,2.142857142857157
podkarpackie,2021-10-13,103,129290,3,4512,40,122744,70.66666666666667,81.71428571428571,75.42857142857143,1.4285714285714286,2.071428571428572,1.959183673469402
podkarpackie,2021-10-14,154,129444,3,4515,69,122813,111.66666666666669,85.14285714285714,80.64285714285714,1.7142857142857142,1.9285714285714288,1.897959183673484
podkarpackie,2021-10-15,132,129576,8,4523,110,122923,129.66666666666666,93.71428571428572,84.85714285714286,2.7142857142857144,2.5,1.959183673469402
podkarpackie,2021-10-16,109,129685,4,4527,123,123046,131.66666666666666,97.71428571428572,88.57142857142857,3.1428571428571432,2.571428571428572,2.122448979591851
podkarpackie,2021-10-17,154,129839,0,4527,88,123134,131.66666666666666,108.71428571428572,93.42857142857143,3.1428571428571432,2.571428571428572,2.2857142857143
podkarpackie,2021-10-18,67,129906,0,4527,89,123223,110.0,113.85714285714286,96.07142857142857,3.1428571428571432,2.571428571428572,2.448979591836749
podkarpackie,2021-10-19,160,130066,1,4528,81,123304,127.0,125.57142857142857,102.64285714285714,2.7142857142857144,2.2857142857142856,2.571428571428586
podkarpackie,2021-10-20,259,130325,1,4529,39,123343,162.0,147.85714285714286,114.78571428571428,2.4285714285714284,1.9285714285714288,2.7142857142857286
podkarpackie,2021-10-21,314,130639,6,4535,74,123417,244.33333333333331,170.71428571428572,127.92857142857143,2.8571428571428568,2.2857142857142856,2.8775510204081773
podkarpackie,2021-10-22,264,130903,6,4541,130,123547,279.0,189.57142857142856,141.64285714285714,2.571428571428572,2.642857142857143,2.8571428571428714
podkarpackie,2021-10-23,296,131199,3,4544,142,123689,291.3333333333333,216.28571428571428,157.0,2.4285714285714284,2.7857142857142856,2.7551020408163405
podkarpackie,2021-10-24,312,131511,0,4544,28,123717,290.6666666666667,238.85714285714286,173.78571428571428,2.4285714285714284,2.7857142857142856,2.65306122448981
podkarpackie,2021-10-25,176,131687,0,4544,109,123826,261.3333333333333,254.42857142857144,184.14285714285717,2.4285714285714284,2.7857142857142856,2.5510204081632795
podkarpackie,2021-10-26,255,131942,2,4546,165,123991,247.66666666666663,268.0,196.78571428571428,2.571428571428572,2.642857142857143,2.530612244897973
podkarpackie,2021-10-27,428,132370,4,4550,67,124058,286.3333333333333,292.14285714285717,220.0,3.0,2.7142857142857144,2.6122448979591977
podkarpackie,2021-10-28,356,132726,4,4554,163,124221,346.33333333333326,298.14285714285717,234.42857142857144,2.7142857142857144,2.7857142857142856,2.591836734693892
podkarpackie,2021-10-29,378,133104,6,4560,301,124522,387.33333333333326,314.42857142857144,252.0,2.7142857142857144,2.642857142857143,2.6122448979591977
podkarpackie,2021-10-30,402,133506,11,4571,288,124810,378.66666666666674,329.57142857142856,272.92857142857144,3.8571428571428568,3.1428571428571432,2.816326530612259
podkarpackie,2021-10-31,363,133869,0,4571,286,125096,381.0,336.85714285714283,287.85714285714283,3.8571428571428568,3.1428571428571432,3.0204081632653206
pomorskie,2020-03-04,0,0,0,0,0,0,,,,,,
pomorskie,2020-03-05,0,0,0,0,0,0,,,,,,
pomorskie,2020-03-06,0,0,0,0,0,0,0.0,,,,,
pomorskie,2020-03-07,0,0,0,0,0,0,0.0,,,,,
pomorskie,2020-03-08,0,0,0,0,0,0,0.0,,,,,
pomorskie,2020-03-09,0,0,0,0,0,0,0.0,,,,,
pomorskie,2020-03-10,0,0,0,0,0,0,0.0,0.0,,0.0,,
pomorskie,2020-03-11,0,0,0,0,0,0,0.0,0.0,,0.0,,
pomorskie,2020-03-12,0,0,0,0,0,0,0.0,0.0,,0.0,,
pomorskie,2020-03-13,0,0,0,0,0,0,0.0,0.0,,0.0,,
pomorskie,2020-03-14,2,2,0,0,0,0,0.6666666666666666,0.2857142857142857,,0.0,,
pomorskie,2020-03-15,0,2,0,0,0,0,0.6666666666666666,0.2857142857142857,,0.0,,
pomorskie,2020-03-16,0,2,0,0,0,0,0.6666666666666666,0.2857142857142857,,0.0,,0.0
pomorskie,2020-03-17,6,8,0,0,0,0,2.0,1.1428571428571428,0.5714285714285714,0.0,0.0,0.0
pomorskie,2020-03-18,1,9,0,0,0,0,2.333333333333333,1.2857142857142858,0.6428571428571429,0.0,0.0,0.0
pomorskie,2020-03-19,0,9,0,0,0,0,2.333333333333333,1.2857142857142858,0.6428571428571429,0.0,0.0,0.0
pomorskie,2020-03-20,1,10,0,0,0,0,0.6666666666666666,1.4285714285714286,0.7142857142857143,0.0,0.0,0.0
pomorskie,2020-03-21,4,14,0,0,0,0,1.6666666666666667,1.7142857142857142,1.0,0.0,0.0,0.0
pomorskie,2020-03-22,3,17,0,0,0,0,2.6666666666666665,2.142857142857143,1.2142857142857142,0.0,0.0,0.0
pomorskie,2020-03-23,4,21,0,0,0,0,3.6666666666666665,2.7142857142857144,1.5,0.0,0.0,0.0
pomorskie,2020-03-24,1,22,0,0,0,0,2.6666666666666665,2.0,1.5714285714285714,0.0,0.0,0.0
pomorskie,2020-03-25,0,22,0,0,0,0,1.6666666666666667,1.8571428571428568,1.5714285714285714,0.0,0.0,0.0
pomorskie,2020-03-26,6,28,0,0,0,0,2.333333333333333,2.7142857142857144,2.0,0.0,0.0,0.0
pomorskie,2020-03-27,4,32,0,0,0,0,3.333333333333333,3.1428571428571432,2.2857142857142856,0.0,0.0,0.0
pomorskie,2020-03-28,4,36,0,0,0,0,4.666666666666667,3.1428571428571432,2.4285714285714284,0.0,0.0,0.0
pomorskie,2020-03-29,9,45,0,0,0,0,5.666666666666668,4.0,3.071428571428572,0.0,0.0,0.0
pomorskie,2020-03-30,3,48,0,0,0,0,5.333333333333333,3.8571428571428568,3.2857142857142856,0.0,0.0,0.0
pomorskie,2020-03-31,6,54,0,0,0,0,6.0,4.571428571428571,3.2857142857142856,0.0,0.0,0.0
pomorskie,2020-04-01,6,60,0,0,0,0,5.0,5.428571428571429,3.6428571428571432,0.0,0.0,0.0
pomorskie,2020-04-02,10,70,0,0,0,0,7.333333333333332,6.0,4.357142857142857,0.0,0.0,0.0
pomorskie,2020-04-03,12,82,0,0,0,0,9.333333333333334,7.142857142857142,5.142857142857143,0.0,0.0,0.0
pomorskie,2020-04-04,22,104,0,0,0,0,14.666666666666664,9.714285714285714,6.428571428571429,0.0,0.0,0.0
pomorskie,2020-04-05,13,117,0,0,0,0,15.666666666666664,10.285714285714286,7.142857142857142,0.0,0.0,0.0
pomorskie,2020-04-06,8,125,0,0,2,2,14.333333333333336,11.0,7.428571428571429,0.0,0.0,0.0
pomorskie,2020-04-07,10,135,0,0,2,4,10.333333333333334,11.571428571428573,8.071428571428571,0.0,0.0,0.0
pomorskie,2020-04-08,8,143,1,1,1,5,8.666666666666666,11.857142857142858,8.642857142857142,0.14285714285714285,0.07142857142857142,0.020408163265306117
pomorskie,2020-04-09,10,153,0,1,0,5,9.333333333333334,11.857142857142858,8.928571428571429,0.14285714285714285,0.07142857142857142,0.040816326530612235
pomorskie,2020-04-10,4,157,0,1,3,8,7.333333333333332,10.714285714285714,8.928571428571429,0.14285714285714285,0.07142857142857142,0.061224489795918366
pomorskie,2020-04-11,6,163,0,1,1,9,6.666666666666668,8.428571428571429,9.071428571428571,0.14285714285714285,0.07142857142857142,0.08163265306122447
pomorskie,2020-04-12,8,171,0,1,2,11,6.0,7.7142857142857135,9.0,0.14285714285714285,0.07142857142857142,0.1020408163265306
pomorskie,2020-04-13,4,175,0,1,2,13,6.0,7.142857142857142,9.071428571428571,0.14285714285714285,0.07142857142857142,0.12244897959183673
pomorskie,2020-04-14,0,175,0,1,3,16,4.0,5.7142857142857135,8.642857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714282
pomorskie,2020-04-15,4,179,0,1,5,21,2.6666666666666665,5.142857142857143,8.5,0.0,0.07142857142857142,0.12244897959183673
pomorskie,2020-04-16,2,181,1,2,4,25,2.0,4.0,7.928571428571429,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-17,4,185,0,2,3,28,3.333333333333333,4.0,7.357142857142858,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-18,22,207,0,2,4,32,9.333333333333334,6.2857142857142865,7.357142857142858,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-19,2,209,0,2,7,39,9.333333333333334,5.428571428571429,6.571428571428571,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-20,6,215,0,2,8,47,10.0,5.7142857142857135,6.428571428571429,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-21,4,219,0,2,12,59,4.0,6.2857142857142865,6.0,0.14285714285714285,0.14285714285714285,0.12244897959183673
pomorskie,2020-04-22,12,231,1,3,3,62,7.333333333333332,7.428571428571429,6.2857142857142865,0.2857142857142857,0.14285714285714285,0.16326530612244894
pomorskie,2020-04-23,12,243,0,3,9,71,9.333333333333334,8.857142857142858,6.428571428571429,0.14285714285714285,0.14285714285714285,0.16326530612244894
pomorskie,2020-04-24,14,257,0,3,10,81,12.666666666666664,10.285714285714286,7.142857142857142,0.14285714285714285,0.14285714285714285,0.16326530612244894
pomorskie,2020-04-25,39,296,0,3,8,89,21.66666666666667,12.714285714285715,9.5,0.14285714285714285,0.14285714285714285,0.16326530612244894
pomorskie,2020-04-26,50,346,0,3,3,92,34.333333333333336,19.571428571428573,12.5,0.14285714285714285,0.14285714285714285,0.16326530612244894
pomorskie,2020-04-27,11,357,2,5,13,105,33.333333333333336,20.285714285714285,13.0,0.42857142857142855,0.2857142857142857,0.20408163265306126
pomorskie,2020-04-28,37,394,3,8,10,115,32.666666666666664,25.0,15.642857142857142,0.8571428571428571,0.5,0.30612244897959184
pomorskie,2020-04-29,30,424,2,10,7,122,26.0,27.57142857142857,17.5,1.0,0.6428571428571429,0.4081632653061225
pomorskie,2020-04-30,4,428,1,11,1,123,23.66666666666667,26.42857142857143,17.642857142857142,1.1428571428571428,0.6428571428571429,0.5510204081632654
pomorskie,2020-05-01,6,434,1,12,0,123,13.333333333333336,25.285714285714285,17.785714285714285,1.2857142857142858,0.7142857142857143,0.7142857142857143
pomorskie,2020-05-02,6,440,2,14,14,137,5.333333333333333,20.571428571428573,16.642857142857142,1.5714285714285714,0.8571428571428571,0.9183673469387754
pomorskie,2020-05-03,4,444,1,15,0,137,5.333333333333333,14.0,16.785714285714285,1.7142857142857142,0.9285714285714286,1.1428571428571428
pomorskie,2020-05-04,0,444,3,18,5,142,3.333333333333333,12.428571428571427,16.357142857142858,1.8571428571428568,1.1428571428571428,1.3469387755102038
pomorskie,2020-05-05,7,451,1,19,4,146,3.6666666666666665,8.142857142857142,16.571428571428573,1.5714285714285714,1.2142857142857142,1.4489795918367343
pomorskie,2020-05-06,9,460,2,21,0,146,5.333333333333333,5.142857142857143,16.357142857142858,1.5714285714285714,1.2857142857142858,1.5306122448979589
pomorskie,2020-05-07,8,468,1,22,10,156,8.0,5.7142857142857135,16.071428571428573,1.5714285714285714,1.3571428571428572,1.591836734693877
pomorskie,2020-05-08,9,477,1,23,5,161,8.666666666666666,6.142857142857142,15.714285714285715,1.5714285714285714,1.4285714285714286,1.6326530612244894
pomorskie,2020-05-09,1,478,1,24,21,182,6.0,5.428571428571429,13.0,1.4285714285714286,1.5,1.6122448979591832
pomorskie,2020-05-10,3,481,2,26,6,188,4.333333333333333,5.285714285714286,9.642857142857142,1.5714285714285714,1.6428571428571428,1.591836734693877
pomorskie,2020-05-11,4,485,1,27,14,202,2.6666666666666665,5.857142857142858,9.142857142857142,1.2857142857142858,1.5714285714285714,1.5102040816326527
pomorskie,2020-05-12,4,489,1,28,18,220,3.6666666666666665,5.428571428571429,6.7857142857142865,1.2857142857142858,1.4285714285714286,1.469387755102041
pomorskie,2020-05-13,2,491,0,28,8,228,3.333333333333333,4.428571428571429,4.785714285714286,1.0,1.2857142857142858,1.3877551020408163
pomorskie,2020-05-14,1,492,0,28,29,257,2.333333333333333,3.4285714285714284,4.571428571428571,0.8571428571428571,1.2142857142857142,1.2857142857142858
pomorskie,2020-05-15,1,493,0,28,13,270,1.3333333333333333,2.2857142857142856,4.214285714285714,0.7142857142857143,1.1428571428571428,1.163265306122449
pomorskie,2020-05-16,7,500,0,28,9,279,3.0,3.1428571428571432,4.285714285714286,0.5714285714285714,1.0,1.040816326530612
pomorskie,2020-05-17,2,502,0,28,6,285,3.333333333333333,3.0,4.142857142857143,0.2857142857142857,0.9285714285714286,0.857142857142857
pomorskie,2020-05-18,0,502,0,28,19,304,3.0,2.4285714285714284,4.142857142857143,0.14285714285714285,0.7142857142857143,0.6938775510204082
pomorskie,2020-05-19,1,503,1,29,13,317,1.0,2.0,3.7142857142857135,0.14285714285714285,0.7142857142857143,0.5306122448979592
pomorskie,2020-05-20,5,508,0,29,18,335,2.0,2.4285714285714284,3.4285714285714284,0.14285714285714285,0.5714285714285714,0.4081632653061225
pomorskie,2020-05-21,5,513,0,29,11,346,3.6666666666666665,3.0,3.2142857142857144,0.14285714285714285,0.5,0.30612244897959184
pomorskie,2020-05-22,4,517,0,29,6,352,4.666666666666667,3.4285714285714284,2.8571428571428568,0.14285714285714285,0.42857142857142855,0.22448979591836726
pomorskie,2020-05-23,10,527,1,30,5,357,6.333333333333332,3.8571428571428568,3.5,0.2857142857142857,0.42857142857142855,0.18367346938775506
pomorskie,2020-05-24,6,533,0,30,4,361,6.666666666666668,4.428571428571429,3.7142857142857135,0.2857142857142857,0.2857142857142857,0.18367346938775508
pomorskie,2020-05-25,7,540,0,30,7,368,7.666666666666668,5.428571428571429,3.928571428571429,0.2857142857142857,0.21428571428571427,0.2040816326530612
pomorskie,2020-05-26,2,542,2,32,7,375,5.0,5.571428571428571,3.7857142857142856,0.42857142857142855,0.2857142857142857,0.24489795918367346
pomorskie,2020-05-27,4,546,1,33,6,381,4.333333333333333,5.428571428571429,3.928571428571429,0.5714285714285714,0.35714285714285715,0.30612244897959184
pomorskie,2020-05-28,2,548,0,33,9,390,2.6666666666666665,5.0,4.0,0.5714285714285714,0.35714285714285715,0.3673469387755102
pomorskie,2020-05-29,4,552,1,34,2,392,3.333333333333333,5.0,4.214285714285714,0.7142857142857143,0.42857142857142855,0.4489795918367348
pomorskie,2020-05-30,0,552,1,35,7,399,2.0,3.571428571428572,3.7142857142857135,0.7142857142857143,0.5,0.5102040816326532
pomorskie,2020-05-31,1,553,0,35,5,404,1.6666666666666667,2.8571428571428568,3.6428571428571432,0.7142857142857143,0.5,0.5714285714285715
pomorskie,2020-06-01,5,558,0,35,3,407,2.0,2.571428571428572,4.0,0.7142857142857143,0.5,0.6326530612244899
